省份,性别,年龄,金额
上海,1,40,280002
广东,1,40,282459
上海,1,40,285081.37
安徽,1,40,286003
湖北,0,40,290000
吉林,1,40,298020
上海,0,40,300000
北京,0,40,300002
湖北,0,40,300004
辽宁,0,40,300020
安徽,1,40,300026
广东,1,40,302921.62
辽宁,1,40,306015.88
广东,0,40,309992.88
安徽,1,40,310082.37
湖北,1,40,314087.37
浙江,1,40,314549.34
浙江,1,40,314862
河南,1,40,315009
山东,0,40,317004
内蒙古,1,40,318006
江苏,1,40,318208
福建,1,40,318428.58
北京,0,40,320002
江苏,0,40,323081.37
湖南,0,40,325000
山东,1,40,325055
上海,1,40,325377.82
辽宁,0,40,326706
上海,1,40,328299.82
河北,1,40,329516
广东,1,40,329983.08
广东,0,40,330595.37
上海,1,40,333008
上海,0,40,335310
山东,1,40,343000
广东,1,40,349588.12
北京,0,40,350383.55
河南,1,40,355000
江苏,0,40,360000
北京,0,40,360008
北京,1,40,360084.37
湖北,1,40,370549.16
辽宁,1,40,370599
广西,1,40,374021.37
江苏,1,40,375243
江苏,1,40,379641.3
四川,1,40,383795.34
山东,0,40,387305.63
辽宁,1,40,390062.74
广东,1,40,391302.37
浙江,0,40,393081.37
湖北,1,40,400000
广东,1,40,400000
广东,1,40,400000
四川,1,40,400001
北京,1,40,400002
重庆,1,40,400005
福建,1,40,400010
广东,1,40,400025
吉林,1,40,400108
河南,1,40,401081.37
广东,0,40,405008
江西,1,40,410004
四川,1,40,428323
北京,0,40,430083.37
北京,0,40,435280.86
辽宁,0,40,440200
湖北,1,40,448609
福建,0,40,450000
北京,1,40,450173.12
上海,0,40,470081.37
浙江,0,40,470369.69
北京,0,40,472006
江苏,0,40,500000
北京,1,40,500000
广东,1,40,500010
上海,1,40,510050
辽宁,0,40,510093.37
江苏,1,40,510100
上海,0,40,510255.62
广东,0,40,513991
北京,0,40,520000
安徽,0,40,521346.57
天津,0,40,530082.37
广东,0,40,532200.41
江苏,1,40,533764
四川,1,40,540403
湖北,1,40,551003
江西,1,40,555550
广东,0,40,565101
四川,1,40,570005
江苏,1,40,570081.37
北京,1,40,575121
广东,1,40,590484.63
上海,0,40,590504
北京,1,40,593721.49
上海,1,40,599764
湖北,1,40,600001
江苏,1,40,600002
广东,0,40,600004
湖北,0,40,600006
江苏,1,40,600007
福建,1,40,600065
山东,1,40,603867
河南,0,40,605001
上海,0,40,606085.67
上海,0,40,618020
山西,1,40,619021
广东,1,40,620009
上海,0,40,630081.37
四川,0,40,630200
江西,1,40,649009.86
上海,1,40,650000
福建,0,40,666449
江苏,0,40,694133.76
河北,1,40,700002
广东,0,40,700060
北京,1,40,700182
辽宁,1,40,715999
福建,1,40,716339.52
广东,1,40,728037
北京,0,40,739081.37
安徽,1,40,747010
北京,1,40,752297.14
上海,1,40,752315.92
四川,1,40,755406
上海,1,40,760000
广西,1,40,783001
湖北,1,40,800000
山东,0,40,811019
北京,0,40,817810.96
湖北,0,40,821081.37
江西,1,40,841387.12
浙江,1,40,850000
四川,1,40,850103
湖北,1,40,870015
北京,0,40,878763.04
广东,1,40,920082.37
江苏,1,40,933019
北京,0,40,949427.39
四川,1,40,964997
江苏,0,40,980024
北京,1,40,989031.51
上海,1,40,1000001
广东,1,40,1000003
江苏,1,40,1000006
北京,1,40,1000009
重庆,1,40,1000011
湖北,1,40,1000103
北京,0,40,1011057
北京,1,40,1020001
重庆,1,40,1035654.48
上海,1,40,1054725.23
广东,0,40,1120261.37
辽宁,1,40,1140002
湖南,0,40,1182542.3
广东,1,40,1196060.64
北京,1,40,1200002
福建,0,40,1220082.37
陕西,1,40,1253158.86
河北,1,40,1261531.23
上海,1,40,1270163.88
四川,1,40,1280016
北京,1,40,1283816.51
上海,1,40,1286027
上海,0,40,1293981.37
福建,1,40,1300015
北京,0,40,1316022
上海,1,40,1317765.38
天津,0,40,1317808.5
北京,0,40,1323209.15
江苏,1,40,1340104
江苏,1,40,1361034.21
,1,40,1366552.98
河南,1,40,1395303
江苏,1,40,1400004
上海,1,40,1401000
北京,1,40,1473443.01
北京,1,40,1476898.88
浙江,1,40,1490824.91
贵州,1,40,1561021.26
上海,0,40,1601101
广东,0,40,1615078.37
辽宁,1,40,1685616
甘肃,0,40,1693133.73
福建,0,40,1710017
福建,1,40,1792214.37
山东,1,40,1879525.66
湖南,1,40,2000000
北京,0,40,2000000
河南,0,40,2000000
北京,1,40,2001268.37
北京,1,40,2020004
湖北,1,40,2089954.15
浙江,1,40,2241714.37
湖北,0,40,2290000
江苏,1,40,2430040
北京,1,40,2437017.25
湖北,1,40,2480180
浙江,0,40,2484228.4
广东,0,40,2560689.34
辽宁,1,40,2586546.77
山东,1,40,2589986.37
江苏,0,40,2692498.37
重庆,0,40,3055000
河南,1,40,3115799
北京,0,40,3270081.37
上海,1,40,3360010
湖南,1,40,3481160.89
安徽,0,40,3501072.37
北京,1,40,3528877.24
北京,0,40,4000023
北京,0,40,4408135.66
湖南,1,40,4640620.43
江西,0,40,4857763.68
上海,1,40,8430969.6
辽宁,0,41,0
湖北,1,41,0
辽宁,1,41,0
北京,1,41,0
广东,1,41,0
辽宁,1,41,0
四川,1,41,0
湖北,1,41,0
浙江,1,41,0
湖南,1,41,0
广东,1,41,0
河南,0,41,1
吉林,0,41,1
河北,1,41,1
山东,1,41,1
江苏,1,41,1
广东,0,41,1.1
山东,1,41,2
广东,1,41,2
广东,1,41,2
福建,0,41,2
福建,1,41,3
山东,1,41,3
湖北,1,41,3
北京,1,41,3.1
重庆,1,41,4
浙江,1,41,4
吉林,1,41,4
浙江,1,41,4
河北,1,41,5
云南,1,41,5
广东,1,41,5
浙江,1,41,7
江苏,1,41,7
上海,1,41,8
四川,0,41,9
浙江,1,41,10
广东,1,41,10
浙江,0,41,15
山东,1,41,21
河南,1,41,21
吉林,1,41,33
湖南,1,41,33
山东,1,41,49
北京,1,41,50
贵州,1,41,51
江苏,0,41,56
广东,1,41,66
重庆,1,41,69
吉林,1,41,72
北京,1,41,77.9
河北,1,41,80
四川,1,41,88
广东,1,41,96
天津,0,41,98
广东,0,41,100
广西,1,41,100
河南,1,41,100
河北,0,41,100
上海,0,41,100
安徽,1,41,100
江西,1,41,100
辽宁,0,41,100
河南,0,41,100
福建,1,41,100
浙江,0,41,100
甘肃,0,41,100
福建,1,41,100
山东,0,41,100
河南,1,41,100
山西,1,41,100
广东,0,41,100
河北,0,41,100
四川,1,41,100
河北,0,41,100
河北,0,41,100
江苏,0,41,100
浙江,0,41,100
山东,1,41,100
广西,1,41,100
山东,0,41,100
广东,1,41,100
江苏,0,41,100
浙江,1,41,100
山东,1,41,100
四川,0,41,100
江苏,0,41,100
内蒙古,0,41,100
广东,1,41,100
山东,1,41,100
河北,0,41,100
河北,1,41,100
江苏,1,41,100
广东,0,41,100
广东,0,41,100
广西,1,41,101
上海,1,41,101
河南,0,41,101
河南,1,41,101
河南,0,41,101
内蒙古,1,41,104
广东,0,41,105
宁夏,1,41,130
浙江,1,41,140.68
重庆,0,41,150
广西,1,41,200
山西,0,41,200
四川,1,41,200
黑龙江,0,41,200
山东,1,41,200.43
广东,1,41,200.81
山东,1,41,200.81
北京,1,41,200.81
广西,0,41,200.81
云南,0,41,200.81
广东,1,41,201
河南,1,41,204
云南,0,41,206
北京,1,41,206.81
上海,1,41,210
河北,0,41,216
江苏,0,41,300.43
山西,1,41,400.87
广西,1,41,416.5
上海,0,41,488.8
四川,0,41,499
广东,1,41,500
吉林,1,41,500
浙江,1,41,500
江苏,1,41,500
湖南,1,41,501
广东,1,41,504
安徽,1,41,514
福建,1,41,600
广东,0,41,707
北京,1,41,1000
江西,1,41,1000
浙江,1,41,1000
湖北,1,41,1000
浙江,1,41,1000
四川,0,41,1000
山东,1,41,1000
江苏,1,41,1000
湖北,1,41,1000
浙江,1,41,1000
河南,1,41,1000
湖北,0,41,1000
上海,0,41,1003
辽宁,0,41,1003
浙江,1,41,1005
广东,1,41,1013
山东,1,41,1019
上海,1,41,1100
福建,1,41,1204.88
陕西,0,41,1301.81
广东,1,41,1599
广东,1,41,1879.64
湖北,0,41,2000
北京,0,41,2000
广东,0,41,2000
内蒙古,0,41,2000
陕西,0,41,2000
湖南,1,41,2000
山东,0,41,2000
浙江,1,41,2000
河北,0,41,2002
北京,1,41,2003
北京,1,41,2004
江苏,1,41,2004
广东,1,41,2009
浙江,1,41,2043.28
江苏,0,41,2051
浙江,1,41,2102
河南,1,41,2300
山西,1,41,2307.82
安徽,1,41,2500
山东,0,41,2553.81
江苏,1,41,3000
广东,1,41,3000
河南,1,41,3000
广东,0,41,3000
山东,1,41,3004
上海,1,41,3031
黑龙江,0,41,3500
广东,1,41,4000
江西,1,41,4000
山东,1,41,4002
河北,1,41,4004
江苏,0,41,4008
湖南,1,41,4102
广东,1,41,4601
辽宁,0,41,4604
浙江,1,41,4800
辽宁,1,41,4900
广西,0,41,5000
福建,1,41,5000
福建,1,41,5000
江西,0,41,5000
广西,0,41,5000
北京,1,41,5000
福建,1,41,5001
广东,1,41,5002
江苏,1,41,5006
江苏,0,41,5020.34
福建,0,41,5111.1
广东,1,41,5905
北京,0,41,6000
山东,1,41,6000
北京,1,41,6000
广东,1,41,6000
广东,1,41,6002
陕西,1,41,6004
四川,1,41,7008.14
广东,1,41,7009
广东,0,41,7028
河北,1,41,7202
北京,0,41,7512
北京,1,41,7536.41
重庆,1,41,7600
四川,1,41,7874.67
辽宁,1,41,8000
山东,0,41,8000
河南,1,41,8000
湖北,1,41,8001
广东,1,41,8003
河北,1,41,8056.41
海南,1,41,10000
江苏,0,41,10000
江苏,1,41,10000
甘肃,1,41,10000
广东,0,41,10000
江西,0,41,10000
浙江,0,41,10000
江苏,1,41,10000
广东,1,41,10000
安徽,0,41,10000
北京,1,41,10000
北京,1,41,10000
广东,1,41,10000
福建,0,41,10000
广东,1,41,10000
江苏,1,41,10000
上海,1,41,10000
江苏,1,41,10000
山西,0,41,10000
北京,0,41,10000
北京,1,41,10000
广西,1,41,10000
安徽,1,41,10000
北京,0,41,10000
广西,1,41,10000
四川,1,41,10000
广东,0,41,10000
河北,1,41,10000
浙江,1,41,10000
天津,1,41,10000
福建,0,41,10000
山东,1,41,10000
湖北,1,41,10000
广东,1,41,10001
山东,1,41,10001
江苏,1,41,10001
北京,1,41,10001
湖北,1,41,10001
河北,1,41,10001
江苏,1,41,10001
上海,1,41,10001
河南,1,41,10001
天津,1,41,10001
江西,0,41,10001
陕西,1,41,10002
广东,1,41,10002
河南,0,41,10002
广东,1,41,10002
甘肃,0,41,10003
广东,1,41,10003
浙江,1,41,10003
北京,1,41,10003
福建,1,41,10004
上海,0,41,10006
北京,1,41,10008
福建,1,41,10009
广西,1,41,10012
广东,1,41,10015
河北,0,41,10019
湖南,1,41,10020
浙江,0,41,10040.68
宁夏,1,41,10041.68
湖南,1,41,10042.68
四川,0,41,10100
湖北,0,41,10100
广西,1,41,10103
广东,1,41,10400
福建,0,41,11000
浙江,1,41,11010
重庆,1,41,11018
广东,1,41,11040.68
安徽,1,41,11412
湖南,1,41,11456
福建,0,41,12000
广东,0,41,12000
广西,1,41,12001
北京,1,41,12001
北京,0,41,12132.55
北京,1,41,12500
山东,1,41,12608
四川,1,41,12708
四川,1,41,13000
上海,0,41,13856.15
安徽,0,41,14120
福建,1,41,15000
北京,0,41,15000
海南,1,41,15000
广东,1,41,15004
江西,1,41,15040.68
山东,1,41,15348
四川,0,41,16000
辽宁,1,41,16000
吉林,0,41,17014.77
四川,0,41,17201
山东,0,41,17210.41
上海,1,41,19383.87
黑龙江,1,41,19438.55
广东,0,41,20000
广东,1,41,20000
广东,1,41,20000
广东,1,41,20000
广东,0,41,20000
广东,0,41,20000
广东,0,41,20000
广东,1,41,20000
广东,0,41,20000
广东,1,41,20000
广东,0,41,20000
广东,1,41,20000
广东,0,41,20000
广东,0,41,20000
广东,1,41,20000
广东,1,41,20000
内蒙古,1,41,20000
广东,0,41,20000
江苏,0,41,20000
浙江,0,41,20000
广东,1,41,20000
上海,0,41,20000
广东,0,41,20000
重庆,1,41,20000
广东,1,41,20000
广东,0,41,20000
广东,0,41,20000
广东,1,41,20000
广东,1,41,20000
广东,1,41,20000
广东,1,41,20000
辽宁,0,41,20000
北京,1,41,20000
内蒙古,1,41,20000
广东,1,41,20000
广东,0,41,20000
内蒙古,0,41,20000
山东,1,41,20000
广东,0,41,20000
广东,0,41,20000
广东,0,41,20000
北京,1,41,20000
广东,1,41,20000
广东,1,41,20000
广东,1,41,20000
广东,0,41,20000
广东,1,41,20000
广东,1,41,20000
广东,0,41,20000
广东,1,41,20000
广东,0,41,20000
广东,0,41,20000
广东,1,41,20000
广东,0,41,20001
黑龙江,0,41,20001
广西,0,41,20001
江苏,1,41,20001
广西,1,41,20001
广东,1,41,20001
四川,1,41,20002
重庆,1,41,20002
广东,0,41,20004
河北,0,41,20006
河北,1,41,20006
安徽,1,41,20012
广东,1,41,20081.37
海南,1,41,20081.37
广东,1,41,20081.37
北京,0,41,20081.37
广东,1,41,20081.37
广东,0,41,20100
广东,1,41,20306
辽宁,0,41,21000
广东,1,41,21000
山东,1,41,21116
江苏,1,41,22000
山东,0,41,22011
四川,1,41,22026
湖北,1,41,22082.93
湖北,1,41,22501
广东,0,41,23000
河南,1,41,23014
云南,1,41,24081.37
陕西,1,41,24101
山东,1,41,24104.32
河南,1,41,24800
辽宁,1,41,25000
辽宁,1,41,25000
浙江,0,41,25032.19
陕西,1,41,25721
安徽,1,41,26001
江苏,1,41,28502
北京,1,41,28709
广西,1,41,29373.23
北京,1,41,30000
广东,1,41,30000
广东,1,41,30000
广东,1,41,30003
上海,1,41,30003
江西,1,41,30005
广东,0,41,30007
福建,1,41,30009
辽宁,1,41,30081.37
天津,1,41,30183.37
江苏,0,41,30281.37
北京,0,41,30654.37
北京,0,41,31001
山东,1,41,31480
广东,1,41,32052.27
河南,0,41,34530
福建,0,41,35000
黑龙江,1,41,35000
浙江,0,41,35007
山东,0,41,35081.37
山西,1,41,35354.63
广东,1,41,36500
安徽,1,41,38153.88
广东,0,41,40000
广东,0,41,40000
安徽,0,41,40000
河北,1,41,40000
北京,0,41,40000
北京,1,41,40000
江苏,0,41,40000
广东,0,41,40000
北京,1,41,40000
山东,0,41,40000
新疆,0,41,40001
北京,1,41,40002
安徽,1,41,40003
安徽,1,41,40003
辽宁,0,41,40003
广东,1,41,40003
江苏,1,41,40003
上海,1,41,40004
广东,1,41,40043.56
广东,1,41,40081.37
四川,0,41,40081.37
上海,1,41,40081.37
山东,1,41,40081.37
广东,1,41,40087.12
广东,0,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,0,41,40087.12
广东,0,41,40087.12
广东,0,41,40087.12
广东,0,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,0,41,40087.12
广东,0,41,40087.12
广东,0,41,40087.12
广东,0,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,0,41,40087.12
广东,1,41,40087.12
广东,0,41,40087.12
广东,1,41,40087.12
广东,0,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,0,41,40087.12
广东,1,41,40087.12
广东,0,41,40087.12
广东,0,41,40087.12
广东,0,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,0,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,0,41,40087.12
广东,0,41,40087.12
广东,0,41,40087.12
广东,0,41,40087.12
广东,1,41,40087.12
广东,1,41,40087.12
广东,0,41,40087.12
广东,1,41,40087.12
福建,1,41,40089.12
江西,0,41,40124
北京,0,41,40134.93
四川,1,41,40155.88
山东,0,41,40181.37
辽宁,1,41,40312.06
广东,0,41,40367.56
北京,1,41,41083.37
山东,0,41,43200
湖北,1,41,43395.99
内蒙古,0,41,44000
四川,1,41,44008.14
广东,0,41,44387.12
重庆,0,41,44919.65
上海,1,41,45000
广东,1,41,45001
北京,1,41,45082.37
上海,1,41,46000
黑龙江,1,41,46012
河南,0,41,47240
四川,1,41,48081.37
山东,0,41,48096.37
江苏,0,41,50000
黑龙江,1,41,50000
江西,0,41,50000
安徽,1,41,50000
广东,0,41,50000
上海,1,41,50001
四川,1,41,50002
上海,0,41,50003
新疆,1,41,50022
北京,1,41,50043.15
上海,1,41,50053
河南,1,41,50153.88
浙江,0,41,50154.67
广东,0,41,50200
上海,1,41,52081.37
江苏,0,41,52135.37
河南,0,41,53015.29
山东,1,41,55040.68
四川,0,41,55193.55
湖南,1,41,55452
上海,1,41,57881.37
广东,1,41,58048
云南,0,41,58387
江苏,1,41,59983.43
浙江,1,41,60000
辽宁,0,41,60000
山东,1,41,60000
上海,1,41,60000
广东,0,41,60000
浙江,1,41,60000
上海,1,41,60000
江苏,0,41,60000
上海,1,41,60000
上海,1,41,60064.73
广东,0,41,60087.12
河南,0,41,60124.93
内蒙古,0,41,60229.32
江西,1,41,60364.74
山东,0,41,61212
浙江,1,41,61381.37
上海,0,41,62040.66
广东,0,41,63000
浙江,1,41,63001
云南,1,41,64039.95
广东,0,41,66687.12
安徽,1,41,69308.22
浙江,1,41,70023
上海,1,41,70062
上海,1,41,70081.37
上海,0,41,70081.37
四川,1,41,70082.37
上海,1,41,71740.31
浙江,0,41,73500
浙江,1,41,75081.37
广东,1,41,75246.71
辽宁,1,41,80000
江苏,0,41,80000
福建,1,41,80000
江苏,1,41,80002
江苏,1,41,80081.37
江苏,1,41,80081.37
陕西,1,41,80756.86
北京,0,41,82008.14
山东,1,41,83013
贵州,1,41,84500
湖北,0,41,85091.37
福建,0,41,86000
广东,0,41,87000
上海,0,41,90002
北京,0,41,90008
陕西,1,41,90036
山东,1,41,90081.37
广东,1,41,90087.12
云南,1,41,90087.37
河南,1,41,98015
广西,1,41,98082
江苏,0,41,98278.18
湖北,1,41,99081.37
辽宁,1,41,99902
四川,1,41,100000
浙江,1,41,100000
江苏,0,41,100000
北京,0,41,100000
重庆,1,41,100000
辽宁,0,41,100000
湖南,1,41,100001
四川,1,41,100001
湖北,1,41,100001
云南,1,41,100002
广东,1,41,100002
四川,1,41,100003
江苏,1,41,100004
浙江,0,41,100005
宁夏,1,41,100005
山东,1,41,100006.37
四川,1,41,100007
江苏,0,41,100009
河北,0,41,100013
湖南,0,41,100020
黑龙江,1,41,100021
山东,1,41,101253.21
浙江,1,41,102007
山东,1,41,105000
河南,0,41,105100
广东,0,41,106093.42
安徽,0,41,110000
广东,1,41,110002
山东,1,41,110002
广东,1,41,110005
湖北,0,41,110271
江苏,1,41,110343.75
河南,0,41,110952.42
山西,0,41,112038.22
甘肃,1,41,113983.37
新疆,1,41,114514.77
广东,1,41,115000
香港,1,41,115003
福建,0,41,115705.76
广东,0,41,117174.25
广东,1,41,119982.56
天津,1,41,119987.37
广东,1,41,120000
广东,1,41,120002
辽宁,1,41,120005
上海,0,41,120081.37
广东,1,41,120287.12
陕西,0,41,120981.37
辽宁,0,41,121164.14
北京,0,41,123382.19
上海,0,41,123995.44
江苏,0,41,124500
湖北,1,41,128801
北京,0,41,130081.37
湖南,0,41,130468.49
广东,0,41,135002
广东,0,41,140341.78
广西,1,41,144502
山东,1,41,146381.37
上海,1,41,150002
上海,0,41,151131.32
湖北,0,41,151207.38
湖南,1,41,156008
浙江,1,41,156010
黑龙江,1,41,158300
山东,1,41,159263
北京,1,41,160000
河南,0,41,160000
江苏,1,41,160004
海南,1,41,160007
广东,1,41,160348.49
四川,0,41,160864.38
河北,0,41,163819.81
四川,1,41,167500
辽宁,0,41,170000
天津,0,41,170000
广西,1,41,170003
贵州,1,41,170024
浙江,0,41,170088.37
湖北,1,41,173041
山东,1,41,175081.37
山东,1,41,179038
江苏,0,41,179081.37
北京,1,41,180000
山东,0,41,183681.37
山东,0,41,190000
山东,0,41,190761
河南,1,41,192301
上海,1,41,192881.37
青海,1,41,195494.1
北京,1,41,200000
重庆,1,41,200000
广东,0,41,200000
重庆,0,41,200000
北京,0,41,200000
吉林,1,41,200000
云南,0,41,200000
河南,0,41,200001
四川,1,41,200001
福建,1,41,200002
四川,0,41,200002
北京,0,41,200002
江苏,1,41,200004
辽宁,0,41,200004
北京,1,41,200004
北京,1,41,200006
广东,1,41,200007
广东,1,41,200010
重庆,0,41,200013
北京,1,41,200104
山东,1,41,201153.88
吉林,0,41,202181.37
山东,1,41,203020
广东,0,41,203702.25
河北,1,41,205201
北京,0,41,210000
江苏,1,41,210027
湖北,1,41,210077.44
辽宁,1,41,215008
重庆,1,41,220290.9
福建,1,41,220299.18
北京,1,41,222192.37
北京,0,41,233500
辽宁,1,41,235822.88
浙江,1,41,240001
北京,1,41,240002
浙江,1,41,240006
山东,1,41,243007
山东,1,41,243532
四川,1,41,250000
陕西,0,41,250007
江苏,1,41,250081.37
新疆,1,41,252301
河南,1,41,260007
广东,1,41,260082.37
黑龙江,1,41,260089.38
福建,1,41,266517
北京,0,41,269084.37
上海,1,41,270159.88
安徽,1,41,271382
北京,1,41,272001
北京,1,41,278053.85
广东,1,41,280000
北京,1,41,280604.11
广东,1,41,290081.37
湖南,1,41,290491.87
四川,1,41,296037.33
北京,1,41,297000
辽宁,0,41,300000
广东,1,41,300000
吉林,1,41,300003
黑龙江,1,41,300008
湖南,1,41,300010
上海,0,41,301023
广东,0,41,301081.37
广东,0,41,306418.44
北京,1,41,309008
江苏,0,41,310000
山东,1,41,311029
福建,0,41,312207
河北,1,41,312681.37
河南,1,41,314425.99
江苏,1,41,315084.37
青海,1,41,318745.1
四川,1,41,319404
北京,1,41,321213
河南,0,41,328100
河北,1,41,335995.03
新疆,1,41,341005
北京,1,41,341513
北京,0,41,347581.37
福建,1,41,350087.37
四川,1,41,352273
四川,0,41,358288.39
安徽,1,41,364917
江西,0,41,369085.37
江苏,1,41,379494.85
黑龙江,1,41,380033
北京,0,41,380505
山东,0,41,383180.88
山东,1,41,390021
福建,1,41,390657
广东,1,41,400000
重庆,1,41,400000
四川,1,41,400000
广西,0,41,400000
黑龙江,1,41,400001
湖北,1,41,400001
河南,1,41,400002
北京,1,41,400002
内蒙古,0,41,400002
四川,1,41,400002
河北,0,41,400003
重庆,1,41,400003
北京,1,41,400004
北京,1,41,400004
广东,1,41,400006
安徽,1,41,400014
上海,1,41,400020
浙江,1,41,400609
北京,1,41,402000
四川,1,41,402011.14
北京,1,41,405516.99
河南,0,41,411000
四川,0,41,414100
北京,1,41,414175.26
四川,0,41,414657.58
北京,1,41,416076
陕西,1,41,418252.25
四川,0,41,419287.81
北京,1,41,420004
北京,0,41,420194.06
广东,1,41,425800.32
北京,0,41,430476.42
广东,0,41,430605.36
吉林,0,41,433163.38
河北,1,41,439015
北京,1,41,440000
上海,1,41,440016
上海,0,41,440597.11
湖北,0,41,442271
福建,1,41,442510.38
江苏,1,41,445001
广西,0,41,450000
四川,1,41,450006
上海,1,41,450036
浙江,1,41,456915.37
北京,0,41,460082.37
福建,1,41,460501
山东,1,41,463040.89
辽宁,1,41,470000
北京,1,41,471456.37
山西,0,41,471528.77
北京,1,41,482187.25
云南,1,41,488362
北京,1,41,491518.88
吉林,0,41,500000
四川,1,41,500002
四川,1,41,500017
江苏,0,41,502620
福建,1,41,503517
江苏,1,41,506814.38
重庆,0,41,518474.14
山东,1,41,520081.37
河南,1,41,520579.37
安徽,0,41,528605.5
云南,0,41,540435.62
辽宁,1,41,552751
上海,1,41,560002
河南,1,41,565000
山东,1,41,571206
江苏,1,41,575468.5
江西,0,41,576400
上海,1,41,583349.15
四川,0,41,586179.37
黑龙江,0,41,596023.26
广东,0,41,600000
黑龙江,0,41,600000
