,MOBILEAREA,性别,年龄,金额,谷歌地图经度,谷歌地图纬度
35688,山东 济南市,男,24,4512,116.9948952,36.66526101
46039,北京,女,36,4509,116.4071592,39.90467168
18192,江苏 连云港市,女,42,4509,119.2229509,34.59668351
25323,广东 深圳市,男,34,4509,114.0595443,22.54283882
18714,江苏 苏州市,女,23,4508,120.58319009999998,31.29832743
12857,浙江 宁波市,男,27,4508,121.55027290000001,29.87383361
22162,江苏 南京市,女,44,4506,118.7964668,32.05838984
36651,山东 东营市,女,23,4504,118.67464129999999,37.43362759
34291,山东 莱芜市,女,46,4504,117.6766479,36.21358953
5351,福建 福州市,男,37,4504,119.29645990000002,26.07417345
22163,江苏 南京市,男,25,4501,118.7964668,32.05838984
19748,江苏 无锡市,男,26,4501,120.31236940000001,31.49095473
4199,辽宁 大连市,女,25,4500,121.6147485,38.913680299999996
24,黑龙江 齐齐哈尔市,男,23,4500,123.917943,47.35433422
41814,吉林 长春市,男,33,4500,125.32353710000001,43.81604546
46040,北京,男,26,4500,116.4071592,39.90467168
32722,山西 长治市,男,32,4500,113.11648100000001,36.19580354
34245,山东 菏泽市,女,33,4500,115.48114140000001,35.2337081
19993,江苏 扬州市,男,33,4500,119.41266999999999,32.39361459
19749,江苏 无锡市,男,23,4500,120.31236940000001,31.49095473
18715,江苏 苏州市,男,21,4500,120.58319009999998,31.29832743
51482,上海,男,42,4500,121.47369990000001,31.23039505
51478,上海,男,37,4500,121.47369990000001,31.23039505
51479,上海,女,24,4500,121.47369990000001,31.23039505
51480,上海,女,24,4500,121.47369990000001,31.23039505
51481,上海,男,19,4500,121.47369990000001,31.23039505
12858,浙江 宁波市,男,29,4500,121.55027290000001,29.87383361
17117,江西 赣州市,男,39,4500,114.93474599999999,25.83108191
6782,福建 厦门市,男,29,4500,118.0894498,24.47955948
26297,广东 梅州市,女,23,4500,116.1226415,24.28839957
22164,江苏 南京市,男,26,4464,118.7964668,32.05838984
38208,安徽 合肥市,男,23,4432,117.2290159,31.82052309
47789,云南 昆明市,男,32,4421,102.83322340000001,24.87967709
46041,北京,女,27,4418,116.4071592,39.90467168
16397,河北 沧州市,男,37,4416,116.8387311,38.30429629
22165,江苏 南京市,男,34,4414,118.7964668,32.05838984
6783,福建 厦门市,男,34,4414,118.0894498,24.47955948
51483,上海,女,33,4411,121.47369990000001,31.23039505
1632,陕西 延安市,男,40,4410,109.4897868,36.58533968
51484,上海,女,32,4410,121.47369990000001,31.23039505
4651,贵州 安顺市,女,32,4406,105.9461845,26.25369923
37229,安徽 滁州市,男,24,4402,118.3168077,32.30180205
39587,四川 绵阳市,男,37,4400,104.6795801,31.46754919
10092,湖北 武汉市,女,37,4384,114.30523059999999,30.59274732
39091,天津,女,53,4359,117.1994124,39.08498159
38475,安徽 亳州市,男,42,4356,115.77933090000002,33.84452613
19750,江苏 无锡市,男,38,4331,120.31236940000001,31.49095473
24141,广东 珠海市,男,53,4322,113.5766895,22.27073013
579,黑龙江 哈尔滨市,女,25,4314,126.5358233,45.80217361
16999,河北 保定市,男,32,4308,115.4645959,38.87399914
1309,陕西 西安市,男,31,4307,108.9398472,34.34120165
139,黑龙江 牡丹江市,男,39,4304,129.6323972,44.55276543
12859,浙江 宁波市,男,31,4303,121.55027290000001,29.87383361
46042,北京,女,28,4300,116.4071592,39.90467168
36243,山东 德州市,男,31,4300,116.3592899,37.43537511
34794,山东 潍坊市,女,27,4300,119.1617636,36.70687907
37063,安徽 蚌埠市,女,28,4300,117.3892759,32.91559343
18120,江苏 镇江市,女,33,4300,119.42499550000001,32.18960195
51485,上海,女,28,4300,121.47369990000001,31.23039505
10093,湖北 武汉市,女,39,4300,114.30523059999999,30.59274732
32416,广东 东莞市,男,29,4300,113.75180309999999,23.02066519
22929,广西 玉林市,男,21,4300,110.1809723,22.65457603
4200,辽宁 大连市,男,29,4295,121.6147485,38.913680299999996
7786,湖南 长沙市,男,29,4293,112.9388158,28.22787847
25324,广东 深圳市,男,34,4262,114.0595443,22.54283882
51486,上海,男,27,4247,121.47369990000001,31.23039505
16820,河北 唐山市,男,31,4238,118.1806146,39.63040279
41318,四川 巴中市,男,29,4235,106.74731969999999,31.86716554
30767,广东 广州市,男,34,4222,113.26435,23.12906597
26170,广东 汕头市,男,37,4218,116.6821851,23.35352107
12860,浙江 宁波市,女,29,4217,121.55027290000001,29.87383361
34795,山东 潍坊市,男,28,4215,119.1617636,36.70687907
2242,重庆,男,24,4207,106.55074450000001,29.56470494
46043,北京,男,26,4204,116.4071592,39.90467168
34033,山东 青岛市,女,22,4204,120.3829588,36.06625251
46044,北京,男,36,4201,116.4071592,39.90467168
140,黑龙江 牡丹江市,女,25,4200,129.6323972,44.55276543
32922,山西 晋中市,女,50,4200,112.7527955,37.68697239
7421,甘肃 兰州市,女,15,4200,103.83418520000001,36.06136043
14032,河南 郑州市,女,42,4200,113.62491840000001,34.74723141
51487,上海,男,29,4200,121.47369990000001,31.23039505
40682,四川 成都市,男,30,4200,104.064766,30.57016295
13256,浙江 台州市,女,22,4200,121.42056969999999,28.6560505
5352,福建 福州市,女,26,4200,119.29645990000002,26.07417345
6784,福建 厦门市,女,27,4200,118.0894498,24.47955948
31723,广东 佛山市,男,33,4200,113.1219262,23.0217925
20199,江苏 徐州市,男,25,4156,117.2857488,34.20439459
10883,海南 海口市,男,22,4136,110.19987490000001,20.04428146
7216,甘肃 平凉市,男,36,4135,106.6652838,35.54303897
22166,江苏 南京市,男,33,4129,118.7964668,32.05838984
36652,山东 东营市,男,24,4116,118.67464129999999,37.43362759
16227,河北 石家庄市,男,42,4110,114.5143068,38.04280433
1310,陕西 西安市,男,29,4110,108.9398472,34.34120165
12350,浙江 杭州市,男,23,4110,120.1551537,30.27414837
12351,浙江 杭州市,男,27,4109,120.1551537,30.27414837
40683,四川 成都市,男,42,4108,104.064766,30.57016295
40684,四川 成都市,男,26,4106,104.064766,30.57016295
5665,福建 漳州市,男,27,4105,117.64724070000001,24.51342733
23587,广西 南宁市,女,22,4102,108.3668912,22.816709200000002
8303,湖南 怀化市,男,41,4102,110.0015932,27.56967769
46045,北京,男,32,4101,116.4071592,39.90467168
46897,内蒙古 通辽市,女,26,4100,122.2446926,43.65245097
3511,辽宁 抚顺市,女,29,4100,123.95719820000001,41.87969198
46046,北京,男,29,4100,116.4071592,39.90467168
1633,陕西 延安市,男,46,4100,109.4897868,36.58533968
7422,甘肃 兰州市,男,31,4100,103.83418520000001,36.06136043
32783,山西 运城市,女,39,4100,111.00696709999998,35.02626108
37230,安徽 滁州市,女,22,4100,118.3168077,32.30180205
19751,江苏 无锡市,男,31,4100,120.31236940000001,31.49095473
18716,江苏 苏州市,男,32,4100,120.58319009999998,31.29832743
51488,上海,男,21,4100,121.47369990000001,31.23039505
40685,四川 成都市,男,25,4100,104.064766,30.57016295
7787,湖南 长沙市,男,40,4100,112.9388158,28.22787847
6785,福建 厦门市,男,30,4100,118.0894498,24.47955948
2561,辽宁 鞍山市,女,26,4095,122.99456210000001,41.10773742
34034,山东 青岛市,男,27,4088,120.3829588,36.06625251
7949,湖南 郴州市,男,40,4087,113.01482639999999,25.77060026
4875,福建 莆田市,女,23,4086,119.00767079999999,25.45403565
25325,广东 深圳市,男,33,4070,114.0595443,22.54283882
30768,广东 广州市,男,23,4050,113.26435,23.12906597
22167,江苏 南京市,女,25,4049,118.7964668,32.05838984
34246,山东 菏泽市,男,38,4046,115.48114140000001,35.2337081
2243,重庆,女,43,4042,106.55074450000001,29.56470494
36161,山东 日照市,男,26,4040,119.5272105,35.41646563
1311,陕西 西安市,女,29,4038,108.9398472,34.34120165
32417,广东 东莞市,男,31,4035,113.75180309999999,23.02066519
7789,湖南 长沙市,男,34,4033,112.9388158,28.22787847
7788,湖南 长沙市,男,27,4033,112.9388158,28.22787847
4679,西藏 拉萨市,女,50,4031,91.11450664,29.64410958
13407,河南 驻马店市,男,29,4028,114.02294979999999,33.01145245
13108,浙江 嘉兴市,男,33,4028,120.75549240000001,30.74498339
2244,重庆,男,34,4028,106.55074450000001,29.56470494
32784,山西 运城市,男,46,4027,111.00696709999998,35.02626108
14033,河南 郑州市,女,30,4027,113.62491840000001,34.74723141
14034,河南 郑州市,男,37,4026,113.62491840000001,34.74723141
38209,安徽 合肥市,女,28,4026,117.2290159,31.82052309
20858,江苏 南通市,男,37,4025,120.8937102,31.97958344
41365,四川 南充市,女,46,4024,106.1107178,30.83737216
51489,上海,男,25,4023,121.47369990000001,31.23039505
6786,福建 厦门市,男,25,4023,118.0894498,24.47955948
1529,陕西 渭南市,男,34,4021,109.5101915,34.49993923
46047,北京,女,58,4020,116.4071592,39.90467168
15247,河南 安阳市,女,44,4020,114.39307409999999,36.09775433
39326,四川 达州市,男,33,4020,107.4679175,31.20867099
6788,福建 厦门市,男,34,4020,118.0894498,24.47955948
6787,福建 厦门市,男,26,4020,118.0894498,24.47955948
26437,广东 惠州市,男,26,4020,114.41679029999999,23.11074186
25326,广东 深圳市,男,23,4020,114.0595443,22.54283882
36338,山东 威海市,男,25,4019,122.12172240000001,37.51341395
12861,浙江 宁波市,男,31,4019,121.55027290000001,29.87383361
15248,河南 安阳市,女,30,4018,114.39307409999999,36.09775433
40686,四川 成都市,男,45,4018,104.064766,30.57016295
6789,福建 厦门市,男,24,4018,118.0894498,24.47955948
46048,北京,男,32,4017,116.4071592,39.90467168
16821,河北 唐山市,男,34,4017,118.1806146,39.63040279
36339,山东 威海市,女,26,4017,122.12172240000001,37.51341395
34247,山东 菏泽市,男,47,4017,115.48114140000001,35.2337081
14389,河南 焦作市,女,25,4017,113.24202450000001,35.21555618
20859,江苏 南通市,女,27,4017,120.8937102,31.97958344
51490,上海,女,27,4017,121.47369990000001,31.23039505
12352,浙江 杭州市,男,27,4017,120.1551537,30.27414837
6790,福建 厦门市,男,29,4017,118.0894498,24.47955948
30769,广东 广州市,女,46,4017,113.26435,23.12906597
23588,广西 南宁市,男,25,4016,108.3668912,22.816709200000002
4430,辽宁 丹东市,女,27,4016,124.3559953,39.99977589
46049,北京,女,25,4016,116.4071592,39.90467168
16614,河北 廊坊市,女,25,4016,116.68371869999999,39.53775768
7423,甘肃 兰州市,女,22,4016,103.83418520000001,36.06136043
35197,山东 济宁市,女,31,4016,116.58723559999999,35.41460672
35196,山东 济宁市,女,27,4016,116.58723559999999,35.41460672
14035,河南 郑州市,男,26,4016,113.62491840000001,34.74723141
1654,陕西 宝鸡市,男,35,4016,107.23731940000002,34.36198444
36939,安徽 阜阳市,男,28,4016,115.8149457,32.88964371
51492,上海,男,28,4016,121.47369990000001,31.23039505
51493,上海,女,28,4016,121.47369990000001,31.23039505
51494,上海,女,28,4016,121.47369990000001,31.23039505
51491,上海,男,27,4016,121.47369990000001,31.23039505
10094,湖北 武汉市,女,28,4016,114.30523059999999,30.59274732
2245,重庆,男,20,4016,106.55074450000001,29.56470494
7790,湖南 长沙市,男,40,4016,112.9388158,28.22787847
17181,江西 萍乡市,男,30,4016,113.85428229999998,27.62288039
30771,广东 广州市,男,28,4016,113.26435,23.12906597
30770,广东 广州市,女,25,4016,113.26435,23.12906597
24276,广东 湛江市,男,24,4016,110.35894499999999,21.2712438
46050,北京,男,24,4015,116.4071592,39.90467168
33209,山西 太原市,男,40,4015,112.550693,37.87056527
22168,江苏 南京市,男,40,4015,118.7964668,32.05838984
38210,安徽 合肥市,女,27,4015,117.2290159,31.82052309
30772,广东 广州市,男,25,4015,113.26435,23.12906597
46051,北京,女,30,4014,116.4071592,39.90467168
34035,山东 青岛市,男,36,4014,120.3829588,36.06625251
22169,江苏 南京市,女,35,4014,118.7964668,32.05838984
8738,湖北 襄阳市,男,44,4014,112.1225413,32.00905138
19752,江苏 无锡市,男,35,4014,120.31236940000001,31.49095473
4500,贵州 遵义市,男,27,4014,106.9272267,27.72543231
46052,北京,男,27,4013,116.4071592,39.90467168
51495,上海,男,26,4013,121.47369990000001,31.23039505
25327,广东 深圳市,男,26,4013,114.0595443,22.54283882
47790,云南 昆明市,男,25,4012,102.83322340000001,24.87967709
32418,广东 东莞市,男,26,4012,113.75180309999999,23.02066519
24277,广东 湛江市,女,34,4012,110.35894499999999,21.2712438
10884,海南 海口市,男,49,4012,110.19987490000001,20.04428146
5666,福建 漳州市,男,26,4011,117.64724070000001,24.51342733
5667,福建 漳州市,男,26,4011,117.64724070000001,24.51342733
46950,内蒙古 赤峰市,男,26,4010,118.8889867,42.25846558
15867,河北 秦皇岛市,男,32,4010,119.5996727,39.93533594
36244,山东 德州市,男,25,4010,116.3592899,37.43537511
1312,陕西 西安市,男,29,4010,108.9398472,34.34120165
15436,河南 南阳市,男,35,4010,112.52855459999999,32.99062014
18717,江苏 苏州市,男,22,4010,120.58319009999998,31.29832743
10095,湖北 武汉市,男,25,4010,114.30523059999999,30.59274732
12862,浙江 宁波市,男,29,4010,121.55027290000001,29.87383361
31874,广东 云浮市,男,36,4010,112.0445105,22.91522264
16469,河北 承德市,男,35,4009,117.9633683,40.95149138
46053,北京,男,32,4009,116.4071592,39.90467168
46871,内蒙古 鄂尔多斯市,女,33,4009,109.78090449999999,39.60838917
16398,河北 沧州市,男,30,4009,116.8387311,38.30429629
1313,陕西 西安市,男,23,4009,108.9398472,34.34120165
20546,江苏 常州市,男,29,4009,119.973629,31.81068471
40687,四川 成都市,女,33,4009,104.064766,30.57016295
2246,重庆,女,22,4009,106.55074450000001,29.56470494
17118,江西 赣州市,男,25,4009,114.93474599999999,25.83108191
6791,福建 厦门市,男,24,4009,118.0894498,24.47955948
30774,广东 广州市,男,47,4009,113.26435,23.12906597
30773,广东 广州市,女,45,4009,113.26435,23.12906597
23589,广西 南宁市,男,49,4008,108.3668912,22.816709200000002
141,黑龙江 牡丹江市,女,35,4008,129.6323972,44.55276543
41815,吉林 长春市,女,27,4008,125.32353710000001,43.81604546
46054,北京,男,37,4008,116.4071592,39.90467168
46055,北京,男,29,4008,116.4071592,39.90467168
1530,陕西 渭南市,女,27,4008,109.5101915,34.49993923
19282,江苏 泰州市,男,39,4008,119.9255351,32.45544603
22170,江苏 南京市,男,39,4008,118.7964668,32.05838984
22171,江苏 南京市,男,34,4008,118.7964668,32.05838984
18718,江苏 苏州市,女,41,4008,120.58319009999998,31.29832743
51496,上海,女,27,4008,121.47369990000001,31.23039505
51497,上海,男,23,4008,121.47369990000001,31.23039505
10096,湖北 武汉市,男,26,4008,114.30523059999999,30.59274732
8040,湖南 衡阳市,男,24,4008,112.5719419,26.89328413
17119,江西 赣州市,女,34,4008,114.93474599999999,25.83108191
31725,广东 佛山市,男,26,4008,113.1219262,23.0217925
31724,广东 佛山市,男,25,4008,113.1219262,23.0217925
25328,广东 深圳市,女,27,4008,114.0595443,22.54283882
25329,广东 深圳市,女,24,4008,114.0595443,22.54283882
10885,海南 海口市,男,27,4008,110.19987490000001,20.04428146
580,黑龙江 哈尔滨市,女,33,4007,126.5358233,45.80217361
41816,吉林 长春市,男,39,4007,125.32353710000001,43.81604546
16228,河北 石家庄市,男,35,4007,114.5143068,38.04280433
36653,山东 东营市,男,40,4007,118.67464129999999,37.43362759
51498,上海,男,36,4007,121.47369990000001,31.23039505
40688,四川 成都市,男,24,4007,104.064766,30.57016295
39696,四川 泸州市,女,42,4007,105.44258390000002,28.87169526
7063,福建 三明市,男,39,4007,117.63917920000002,26.26392445
36654,山东 东营市,女,40,4006,118.67464129999999,37.43362759
36655,山东 东营市,女,25,4006,118.67464129999999,37.43362759
35038,山东 淄博市,女,25,4006,118.0547879,36.81305671
34796,山东 潍坊市,男,39,4006,119.1617636,36.70687907
38211,安徽 合肥市,男,24,4006,117.2290159,31.82052309
18719,江苏 苏州市,男,28,4006,120.58319009999998,31.29832743
51499,上海,男,26,4006,121.47369990000001,31.23039505
5353,福建 福州市,男,25,4006,119.29645990000002,26.07417345
26171,广东 汕头市,女,35,4006,116.6821851,23.35352107
30775,广东 广州市,男,34,4006,113.26435,23.12906597
25330,广东 深圳市,男,27,4006,114.0595443,22.54283882
24142,广东 珠海市,男,32,4006,113.5766895,22.27073013
47313,内蒙古 包头市,男,32,4005,109.8401983,40.657889600000004
3224,辽宁 沈阳市,男,37,4005,123.43237409999999,41.80557847
46056,北京,男,36,4005,116.4071592,39.90467168
16229,河北 石家庄市,男,38,4005,114.5143068,38.04280433
34036,山东 青岛市,男,28,4005,120.3829588,36.06625251
40689,四川 成都市,男,33,4005,104.064766,30.57016295
12353,浙江 杭州市,男,26,4005,120.1551537,30.27414837
2247,重庆,男,47,4005,106.55074450000001,29.56470494
2248,重庆,男,29,4005,106.55074450000001,29.56470494
11144,浙江 金华市,女,25,4005,119.64758059999998,29.07809702
