MOBILEAREA,性别,年龄,金额
广西 南宁市,男,45,49
广西 南宁市,男,32,40
广西 南宁市,女,22,29
广西 南宁市,男,38,26
广西 南宁市,男,32,25
广西 南宁市,男,33,23
广西 南宁市,男,27,20
广西 南宁市,男,30,20
广西 南宁市,男,33,20
广西 南宁市,女,27,14
广西 南宁市,男,19,12
广西 南宁市,男,24,11
广西 南宁市,女,29,10
广西 南宁市,男,17,10
广西 南宁市,男,40,10
广西 南宁市,男,34,10
广西 南宁市,男,33,10
广西 南宁市,女,34,10
广西 南宁市,男,24,10
广西 南宁市,男,24,9
广西 南宁市,男,30,8
广西 南宁市,男,22,7
广西 南宁市,男,25,7
广西 南宁市,女,20,6
广西 南宁市,男,25,5
广西 南宁市,男,24,5
广西 南宁市,男,26,5
广西 南宁市,男,26,4
广西 南宁市,男,23,3
广西 南宁市,男,24,3
广西 南宁市,男,29,3
广西 南宁市,男,33,3
广西 南宁市,男,31,3
广西 南宁市,男,25,3
广西 南宁市,男,21,2
广西 南宁市,女,21,2
广西 南宁市,男,21,2
广西 南宁市,女,19,2
广西 南宁市,女,42,2
广西 南宁市,女,24,2
广西 南宁市,女,40,2
广西 南宁市,男,26,2
广西 南宁市,女,24,2
广西 南宁市,男,22,2
广西 南宁市,男,27,2
广西 南宁市,男,23,2
广西 南宁市,女,34,2
广西 南宁市,男,32,2
广西 南宁市,女,31,2
广西 南宁市,女,31,2
广西 南宁市,女,28,2
广西 南宁市,男,28,2
广西 南宁市,女,28,2
广西 南宁市,女,28,2
广西 南宁市,女,29,2
广西 南宁市,男,29,2
广西 南宁市,男,29,2
广西 南宁市,女,29,2
广西 南宁市,男,29,2
广西 南宁市,女,26,1
广西 南宁市,男,30,1
广西 南宁市,男,39,1
广西 南宁市,女,27,1
广西 南宁市,女,25,1
广西 南宁市,女,22,1
广西 南宁市,女,23,1
广西 南宁市,男,24,1
广西 南宁市,男,19,0
广西 南宁市,男,34,0
广西 南宁市,女,23,0
广西 南宁市,女,34,0
广西 南宁市,男,30,0
广西 南宁市,女,26,0
广西 北海市,男,47,200005
广西 北海市,男,26,177078
广西 北海市,男,27,130006
广西 北海市,男,50,100000
广西 北海市,女,27,80006
广西 北海市,男,32,65581
广西 北海市,男,25,60000
广西 北海市,女,46,40000
广西 北海市,男,46,20100
广西 北海市,男,24,8002
广西 北海市,男,26,7129
广西 北海市,男,18,2200
广西 北海市,女,36,1000
广西 北海市,男,21,1000
广西 北海市,男,18,623
广西 北海市,男,19,508
广西 北海市,男,25,502
广西 北海市,女,21,202
广西 北海市,女,55,200
广西 北海市,男,39,100
广西 北海市,男,52,100
广西 北海市,男,22,45
广西 北海市,女,29,10
广西 北海市,男,21,5
广西 北海市,男,57,4
广西 北海市,男,43,2
广西 北海市,男,21,0
广西 北海市,男,28,0
广东 韶关市,女,37,400008
广东 韶关市,女,32,226209
广东 韶关市,女,25,192168
广东 韶关市,女,27,150050
广东 韶关市,男,39,106234
广东 韶关市,男,67,95086
广东 韶关市,女,50,81110
广东 韶关市,男,41,75247
广东 韶关市,男,28,60000
广东 韶关市,男,29,48935
广东 韶关市,女,27,40087
广东 韶关市,男,49,31001
广东 韶关市,男,27,20081
广东 韶关市,男,64,20000
广东 韶关市,女,31,20000
广东 韶关市,女,34,20000
广东 韶关市,男,25,13707
广东 韶关市,男,33,10267
广东 韶关市,男,27,4002
广东 韶关市,男,28,2208
广东 韶关市,男,30,2002
广东 韶关市,男,25,1461
广东 韶关市,男,25,1319
广东 韶关市,男,27,1000
广东 韶关市,男,24,388
广东 韶关市,男,47,300
广东 韶关市,男,34,201
广东 韶关市,男,26,200
广东 韶关市,男,31,134
广东 韶关市,男,47,102
广东 韶关市,男,45,101
广东 韶关市,女,38,100
广东 韶关市,女,68,100
广东 韶关市,男,21,100
广东 韶关市,女,55,100
广东 韶关市,男,52,100
广东 韶关市,男,23,100
广东 韶关市,男,25,16
广东 韶关市,男,30,6
广东 韶关市,男,29,3
广东 韶关市,女,27,3
广东 韶关市,女,31,2
广东 韶关市,男,30,2
广东 韶关市,女,30,1
广东 韶关市,男,20,1
广东 韶关市,男,38,0
广东 韶关市,女,16,0
广东 阳江市,男,23,1999948
广东 阳江市,男,46,505954
广东 阳江市,女,29,481381
广东 阳江市,女,36,457068
广东 阳江市,女,34,387193
广东 阳江市,男,36,207914
广东 阳江市,女,29,176004
广东 阳江市,男,42,100007
广东 阳江市,男,28,89754
广东 阳江市,男,27,83044
广东 阳江市,男,60,72932
广东 阳江市,男,33,65785
广东 阳江市,女,26,50098
广东 阳江市,男,31,28884
广东 阳江市,女,36,24000
广东 阳江市,男,31,22014
广东 阳江市,男,35,9019
广东 阳江市,女,61,6282
广东 阳江市,女,26,5000
广东 阳江市,女,21,5000
广东 阳江市,男,26,3659
广东 阳江市,男,38,3180
广东 阳江市,女,36,3019
广东 阳江市,女,37,2008
广东 阳江市,女,18,1000
广东 阳江市,男,22,1000
广东 阳江市,男,30,502
广东 阳江市,男,25,500
广东 阳江市,男,24,500
广东 阳江市,男,25,201
广东 阳江市,男,26,200
广东 阳江市,男,28,200
广东 阳江市,男,31,100
广东 阳江市,女,27,100
广东 阳江市,男,25,100
广东 阳江市,男,31,100
广东 阳江市,男,31,100
广东 阳江市,男,57,100
广东 阳江市,女,59,100
广东 阳江市,男,24,13
广东 阳江市,男,26,10
广东 阳江市,男,23,10
广东 阳江市,男,24,7
广东 阳江市,男,23,2
广东 阳江市,男,29,2
广东 阳江市,男,23,1
广东 茂名市,男,54,4716912
广东 茂名市,男,53,1777103
广东 茂名市,男,39,288121
广东 茂名市,女,53,263002
广东 茂名市,男,34,100002
广东 茂名市,男,26,97586
广东 茂名市,女,59,70081
广东 茂名市,女,66,50000
广东 茂名市,女,57,40087
广东 茂名市,男,23,40087
广东 茂名市,女,51,40087
广东 茂名市,男,25,35000
广东 茂名市,男,38,32581
广东 茂名市,男,53,30011
广东 茂名市,女,24,26005
广东 茂名市,女,45,22001
广东 茂名市,男,29,20082
广东 茂名市,男,25,20030
广东 茂名市,男,27,20001
广东 茂名市,男,25,20000
广东 茂名市,男,56,20000
广东 茂名市,男,43,20000
广东 茂名市,女,23,17901
广东 茂名市,女,25,17438
广东 茂名市,男,47,12003
广东 茂名市,男,47,10002
广东 茂名市,女,37,5001
广东 茂名市,男,24,5000
广东 茂名市,男,27,2500
广东 茂名市,男,28,2014
广东 茂名市,男,31,2003
广东 茂名市,男,27,2000
广东 茂名市,男,44,1024
广东 茂名市,男,22,1001
广东 茂名市,男,25,500
广东 茂名市,男,32,500
广东 茂名市,男,36,205
广东 茂名市,男,31,103
广东 茂名市,女,34,100
广东 茂名市,女,22,100
广东 茂名市,女,48,100
广东 茂名市,男,29,100
广东 茂名市,女,21,100
广东 茂名市,女,21,100
广东 茂名市,女,72,100
广东 茂名市,女,45,100
广东 茂名市,女,56,100
广东 茂名市,男,41,100
广东 茂名市,女,26,100
广东 茂名市,女,52,100
广东 茂名市,女,51,100
广东 茂名市,女,23,100
广东 茂名市,女,23,100
广东 茂名市,男,27,100
广东 茂名市,男,20,64
广东 茂名市,女,25,30
广东 茂名市,女,28,20
广东 茂名市,男,28,16
广东 茂名市,男,49,9
广东 茂名市,男,26,5
广东 茂名市,男,28,5
广东 茂名市,男,25,3
广东 茂名市,女,19,2
广东 茂名市,男,24,2
广东 茂名市,男,23,2
广东 茂名市,男,22,1
广东 茂名市,男,26,0
广东 茂名市,女,25,0
广东 肇庆市,男,41,625002
广东 肇庆市,女,33,204686
广东 肇庆市,女,41,203702
广东 肇庆市,男,32,201003
广东 肇庆市,男,46,80174
广东 肇庆市,男,27,68125
广东 肇庆市,男,37,63052
广东 肇庆市,女,29,50089
广东 肇庆市,男,42,40087
广东 肇庆市,男,43,40062
广东 肇庆市,男,37,40022
广东 肇庆市,女,28,31993
广东 肇庆市,男,26,20000
广东 肇庆市,女,21,15000
广东 肇庆市,男,57,14797
广东 肇庆市,男,41,11041
广东 肇庆市,男,31,10007
广东 肇庆市,男,41,10002
广东 肇庆市,男,24,6100
广东 肇庆市,男,28,4000
广东 肇庆市,男,30,2013
广东 肇庆市,男,28,2002
广东 肇庆市,男,17,2000
广东 肇庆市,男,22,1750
广东 肇庆市,女,30,1002
广东 肇庆市,男,36,1000
广东 肇庆市,男,40,1000
广东 肇庆市,男,39,1000
广东 肇庆市,女,37,1000
广东 肇庆市,男,20,500
广东 肇庆市,男,27,241
广东 肇庆市,男,32,200
广东 肇庆市,男,23,200
广东 肇庆市,男,35,100
广东 肇庆市,男,19,100
广东 肇庆市,男,27,100
广东 肇庆市,女,48,100
广东 肇庆市,女,20,100
广东 肇庆市,女,21,100
广东 肇庆市,男,37,100
广东 肇庆市,男,66,100
广东 肇庆市,男,66,100
广东 肇庆市,女,66,100
广东 肇庆市,女,36,100
广东 肇庆市,男,47,100
广东 肇庆市,女,36,100
广东 肇庆市,男,54,100
广东 肇庆市,女,30,100
广东 肇庆市,女,41,100
广东 肇庆市,男,31,100
广东 肇庆市,女,25,100
广东 肇庆市,男,25,100
广东 肇庆市,女,31,100
广东 肇庆市,女,59,100
广东 肇庆市,男,32,100
广东 肇庆市,男,22,100
广东 肇庆市,男,31,20
广东 肇庆市,男,27,6
广东 肇庆市,男,26,5
广东 肇庆市,男,17,3
广东 肇庆市,男,30,2
广东 肇庆市,男,51,2
广东 肇庆市,男,22,2
广东 肇庆市,男,24,1
广东 肇庆市,男,20,1
广东 肇庆市,男,26,1
广东 肇庆市,男,20,0
广东 肇庆市,男,27,0
广东 肇庆市,男,27,0
广东 珠海市,男,29,1413483
广东 珠海市,男,45,1214781
广东 珠海市,男,54,968900
广东 珠海市,男,32,814307
广东 珠海市,男,32,527842
广东 珠海市,女,34,442632
广东 珠海市,男,44,440591
广东 珠海市,男,34,401408
广东 珠海市,男,46,400002
广东 珠海市,男,34,380892
广东 珠海市,女,31,260010
广东 珠海市,女,34,210552
广东 珠海市,男,33,192045
广东 珠海市,女,26,170531
广东 珠海市,男,38,151856
广东 珠海市,男,26,140013
广东 珠海市,男,31,124852
广东 珠海市,男,31,111158
广东 珠海市,男,33,101012
广东 珠海市,男,43,100002
广东 珠海市,男,38,100001
广东 珠海市,男,36,85229
广东 珠海市,男,24,80030
广东 珠海市,女,46,80000
广东 珠海市,男,39,76238
广东 珠海市,男,35,72005
广东 珠海市,男,30,69700
广东 珠海市,男,31,60301
广东 珠海市,男,40,60001
广东 珠海市,女,23,59212
广东 珠海市,男,32,57996
广东 珠海市,女,32,49904
广东 珠海市,男,34,48173
广东 珠海市,男,27,45001
广东 珠海市,男,27,44089
广东 珠海市,女,39,40087
广东 珠海市,女,57,40087
广东 珠海市,女,26,40087
广东 珠海市,男,33,40000
广东 珠海市,女,30,39158
广东 珠海市,男,29,30210
广东 珠海市,男,46,30000
广东 珠海市,女,24,29812
广东 珠海市,男,21,26962
广东 珠海市,男,36,20200
广东 珠海市,男,32,20084
广东 珠海市,男,37,20081
广东 珠海市,女,30,20000
广东 珠海市,男,27,20000
广东 珠海市,男,40,20000
广东 珠海市,男,25,20000
广东 珠海市,男,30,20000
广东 珠海市,男,41,20000
广东 珠海市,男,21,13201
广东 珠海市,男,22,11000
广东 珠海市,男,35,10022
广东 珠海市,女,29,10010
广东 珠海市,男,35,10007
广东 珠海市,男,34,10007
广东 珠海市,男,31,10002
广东 珠海市,男,41,10001
广东 珠海市,男,27,10000
广东 珠海市,女,50,10000
广东 珠海市,女,61,10000
广东 珠海市,男,37,9500
广东 珠海市,男,21,7000
广东 珠海市,男,32,6512
广东 珠海市,男,45,5200
广东 珠海市,女,33,5000
广东 珠海市,男,30,5000
广东 珠海市,女,28,5000
广东 珠海市,男,53,4322
广东 珠海市,男,32,4006
广东 珠海市,男,32,4000
广东 珠海市,男,33,3372
广东 珠海市,男,27,1800
广东 珠海市,女,25,1500
广东 珠海市,男,28,1204
广东 珠海市,男,29,1203
广东 珠海市,男,28,1124
广东 珠海市,女,32,1100
广东 珠海市,男,64,1001
广东 珠海市,男,33,1000
广东 珠海市,女,64,1000
广东 珠海市,女,32,1000
广东 珠海市,男,32,1000
广东 珠海市,女,60,1000
广东 珠海市,男,40,1000
广东 珠海市,女,32,500
广东 珠海市,男,35,500
广东 珠海市,女,30,416
广东 珠海市,男,37,301
广东 珠海市,男,29,205
广东 珠海市,男,25,200
广东 珠海市,男,29,108
广东 珠海市,男,37,100
广东 珠海市,女,28,100
广东 珠海市,男,27,100
广东 珠海市,女,38,100
广东 珠海市,男,24,100
广东 珠海市,男,24,100
广东 珠海市,男,24,100
广东 珠海市,女,58,100
广东 珠海市,男,28,100
广东 珠海市,男,41,96
广东 珠海市,女,30,81
广东 珠海市,男,22,74
广东 珠海市,男,18,67
广东 珠海市,女,30,24
广东 珠海市,女,30,14
广东 珠海市,女,28,5
广东 珠海市,男,19,2
广东 珠海市,男,27,2
广东 珠海市,男,23,2
广东 珠海市,男,37,2
广东 珠海市,男,27,2
广东 珠海市,男,29,2
广东 珠海市,男,21,1
广东 珠海市,女,21,1
广东 珠海市,男,29,1
广东 珠海市,女,35,1
广东 珠海市,男,21,1
广东 珠海市,女,26,1
广东 珠海市,男,29,0
广东 珠海市,男,19,0
广东 珠海市,男,27,0
广东 珠海市,男,22,0
广东 珠海市,男,28,0
广东 潮州市,男,34,1220753
广东 潮州市,女,35,1220007
广东 潮州市,男,60,833106
广东 潮州市,女,27,168183
广东 潮州市,女,27,94643
广东 潮州市,男,43,40087
广东 潮州市,男,29,30007
广东 潮州市,男,33,20000
广东 潮州市,男,31,10001
广东 潮州市,男,42,10000
广东 潮州市,男,29,8304
广东 潮州市,女,24,5000
广东 潮州市,女,28,4003
广东 潮州市,男,34,2000
广东 潮州市,男,36,500
广东 潮州市,男,46,103
广东 潮州市,男,17,101
广东 潮州市,男,30,100
广东 潮州市,女,44,100
广东 潮州市,女,37,100
广东 潮州市,男,38,100
广东 潮州市,女,64,100
广东 潮州市,男,49,100
广东 潮州市,男,25,100
广东 潮州市,男,19,12
广东 潮州市,男,28,10
广东 潮州市,男,24,4
广东 潮州市,男,27,2
广东 潮州市,男,20,1
广东 潮州市,男,31,0
广东 潮州市,女,22,0
广东 潮州市,男,22,0
广东 湛江市,女,28,2418973
广东 湛江市,男,26,650000
广东 湛江市,女,31,564173
广东 湛江市,男,37,400000
广东 湛江市,女,38,355028
广东 湛江市,男,47,330070
广东 湛江市,男,25,288943
广东 湛江市,女,61,260617
广东 湛江市,男,36,200001
广东 湛江市,女,28,171125
广东 湛江市,男,29,105644
广东 湛江市,男,25,93044
广东 湛江市,男,44,90174
广东 湛江市,男,26,76494
广东 湛江市,女,28,70156
广东 湛江市,男,28,70001
广东 湛江市,女,44,60177
广东 湛江市,女,28,57919
广东 湛江市,女,26,57000
广东 湛江市,男,24,54193
广东 湛江市,男,44,50103
广东 湛江市,男,25,50102
广东 湛江市,男,25,44856
广东 湛江市,女,30,40087
广东 湛江市,女,27,35041
广东 湛江市,男,25,34545
广东 湛江市,男,30,33127
广东 湛江市,女,24,32128
广东 湛江市,女,55,30000
广东 湛江市,男,29,21365
广东 湛江市,男,31,21023
广东 湛江市,男,33,20005
广东 湛江市,女,49,20000
广东 湛江市,女,35,20000
广东 湛江市,女,27,20000
广东 湛江市,男,29,19020
广东 湛江市,男,38,13002
广东 湛江市,女,36,10200
广东 湛江市,女,25,10041
广东 湛江市,女,39,10000
广东 湛江市,男,29,10000
广东 湛江市,女,28,10000
广东 湛江市,男,28,8024
广东 湛江市,男,23,7001
广东 湛江市,女,21,5100
广东 湛江市,男,27,5000
广东 湛江市,男,24,4016
广东 湛江市,女,34,4012
广东 湛江市,男,36,3015
广东 湛江市,男,31,2700
广东 湛江市,男,0,2004
广东 湛江市,男,39,2001
广东 湛江市,男,27,2000
广东 湛江市,女,35,1100
广东 湛江市,男,30,1000
广东 湛江市,男,47,1000
广东 湛江市,男,31,1000
广东 湛江市,男,15,1000
广东 湛江市,男,22,850
广东 湛江市,男,25,500
广东 湛江市,男,33,202
广东 湛江市,男,23,201
广东 湛江市,男,27,200
广东 湛江市,女,33,150
广东 湛江市,男,32,124
广东 湛江市,女,43,103
广东 湛江市,男,23,102
广东 湛江市,女,57,102
广东 湛江市,男,22,100
广东 湛江市,男,29,100
广东 湛江市,男,33,100
广东 湛江市,女,33,100
广东 湛江市,女,34,100
广东 湛江市,男,36,100
广东 湛江市,男,32,100
广东 湛江市,男,24,100
广东 湛江市,女,26,100
广东 湛江市,女,32,100
广东 湛江市,女,28,100
广东 湛江市,男,29,26
广东 湛江市,男,21,20
广东 湛江市,男,23,10
广东 湛江市,女,34,10
广东 湛江市,男,33,10
广东 湛江市,男,32,7
广东 湛江市,男,23,5
广东 湛江市,男,30,5
广东 湛江市,男,25,4
广东 湛江市,男,22,3
广东 湛江市,男,20,2
广东 湛江市,男,37,2
广东 湛江市,男,25,2
广东 湛江市,男,19,2
广东 湛江市,男,23,1
广东 湛江市,男,21,1
广东 湛江市,男,26,1
广东 湛江市,男,26,1
广东 湛江市,女,21,1
广东 湛江市,女,28,0
广东 清远市,男,39,200000
广东 清远市,女,54,168000
广东 清远市,男,40,142166
广东 清远市,男,32,100004
广东 清远市,男,34,91083
广东 清远市,男,38,85772
广东 清远市,男,30,85171
广东 清远市,女,51,80000
广东 清远市,男,38,77392
广东 清远市,男,40,64029
广东 清远市,男,38,51500
广东 清远市,男,39,40287
广东 清远市,男,28,40087
广东 清远市,女,31,40087
广东 清远市,男,23,37500
广东 清远市,男,46,36318
广东 清远市,女,32,34814
广东 清远市,男,36,22569
广东 清远市,男,25,20000
广东 清远市,男,40,20000
广东 清远市,男,26,20000
广东 清远市,女,39,20000
广东 清远市,男,28,18425
广东 清远市,女,21,18273
广东 清远市,男,41,15004
广东 清远市,女,35,10000
广东 清远市,女,30,10000
广东 清远市,男,70,10000
广东 清远市,男,36,9398
广东 清远市,男,34,7313
广东 清远市,女,23,6104
广东 清远市,男,22,2023
广东 清远市,男,20,2000
广东 清远市,男,28,1000
广东 清远市,男,36,500
广东 清远市,男,16,324
广东 清远市,男,33,201
广东 清远市,女,22,201
广东 清远市,男,43,200
广东 清远市,男,28,106
广东 清远市,男,23,102
广东 清远市,男,29,102
广东 清远市,男,23,101
广东 清远市,男,23,100
广东 清远市,女,44,100
广东 清远市,女,26,100
广东 清远市,男,21,100
广东 清远市,男,34,62
广东 清远市,男,23,22
广东 清远市,男,19,20
广东 清远市,男,35,12
广东 清远市,男,25,2
广东 清远市,男,22,2
广东 清远市,男,22,2
广东 清远市,男,17,2
广东 清远市,男,34,1
广东 清远市,男,21,1
广东 清远市,男,25,0
广东 清远市,男,21,0
广东 深圳市,男,35,11770691
广东 深圳市,男,44,6164114
广东 深圳市,男,63,4590382
广东 深圳市,男,44,3500980
广东 深圳市,女,45,2951216
广东 深圳市,男,44,2525453
广东 深圳市,男,34,2522633
广东 深圳市,男,51,2010008
广东 深圳市,女,38,2000018
广东 深圳市,男,48,2000003
广东 深圳市,男,48,2000003
广东 深圳市,女,43,2000000
广东 深圳市,女,43,2000000
广东 深圳市,女,26,1890155
广东 深圳市,男,35,1885896
广东 深圳市,女,42,1874370
广东 深圳市,男,41,1802893
广东 深圳市,男,33,1683300
广东 深圳市,男,24,1586589
广东 深圳市,男,34,1570331
广东 深圳市,男,37,1546475
广东 深圳市,男,37,1480180
广东 深圳市,男,34,1460080
广东 深圳市,男,42,1371532
广东 深圳市,女,31,1369587
广东 深圳市,女,35,1357975
广东 深圳市,男,42,1299901
广东 深圳市,女,31,1256191
广东 深圳市,男,33,1245845
广东 深圳市,女,37,1210002
广东 深圳市,女,33,1200100
广东 深圳市,男,35,1120529
广东 深圳市,男,51,1110036
广东 深圳市,男,32,1101965
广东 深圳市,男,39,1100001
广东 深圳市,女,43,1075245
广东 深圳市,男,39,1065086
广东 深圳市,男,43,1000033
广东 深圳市,男,36,1000021
广东 深圳市,男,27,1000020
广东 深圳市,男,23,1000002
广东 深圳市,女,43,1000000
广东 深圳市,女,38,955225
广东 深圳市,男,40,920082
广东 深圳市,女,37,912291
广东 深圳市,男,44,860589
广东 深圳市,女,41,850000
广东 深圳市,男,35,846599
广东 深圳市,男,37,837828
广东 深圳市,女,39,835674
广东 深圳市,男,25,823404
广东 深圳市,男,31,811235
广东 深圳市,男,34,809716
广东 深圳市,男,23,804669
广东 深圳市,男,51,800005
广东 深圳市,男,39,793807
广东 深圳市,女,31,789827
广东 深圳市,女,26,772274
广东 深圳市,女,37,763419
广东 深圳市,男,36,754750
广东 深圳市,男,31,750001
广东 深圳市,男,41,726050
广东 深圳市,男,41,721084
广东 深圳市,男,39,720017
广东 深圳市,男,36,718227
广东 深圳市,男,31,703754
广东 深圳市,男,34,670084
广东 深圳市,男,39,645090
广东 深圳市,女,35,641586
广东 深圳市,男,25,620493
广东 深圳市,男,29,619149
广东 深圳市,男,39,606110
广东 深圳市,男,46,600028
广东 深圳市,女,43,600003
广东 深圳市,男,42,600001
广东 深圳市,男,46,600001
广东 深圳市,男,46,600000
广东 深圳市,男,40,590485
广东 深圳市,女,44,582457
广东 深圳市,女,33,574601
广东 深圳市,男,26,564771
广东 深圳市,男,34,555169
广东 深圳市,女,31,544571
广东 深圳市,男,32,534065
广东 深圳市,男,35,530566
广东 深圳市,女,40,513991
广东 深圳市,男,39,512001
广东 深圳市,女,46,510101
广东 深圳市,男,29,506303
广东 深圳市,男,27,505900
广东 深圳市,男,33,504293
广东 深圳市,男,38,500162
广东 深圳市,男,67,500012
广东 深圳市,男,34,500001
广东 深圳市,男,39,500000
广东 深圳市,男,31,497023
广东 深圳市,男,30,495209
广东 深圳市,男,31,481763
广东 深圳市,女,31,480003
广东 深圳市,男,27,470362
广东 深圳市,男,31,466678
广东 深圳市,女,29,449372
广东 深圳市,女,28,447659
广东 深圳市,女,41,430605
广东 深圳市,男,35,430133
广东 深圳市,女,28,429416
广东 深圳市,男,34,429346
广东 深圳市,男,32,427886
广东 深圳市,男,30,420104
广东 深圳市,男,50,420005
广东 深圳市,女,33,410852
广东 深圳市,男,35,410125
广东 深圳市,男,34,410015
广东 深圳市,男,47,410006
广东 深圳市,女,40,405008
广东 深圳市,男,44,402806
广东 深圳市,男,0,401000
广东 深圳市,女,31,400201
广东 深圳市,男,39,400042
广东 深圳市,男,30,400011
广东 深圳市,男,34,400009
广东 深圳市,女,49,400006
广东 深圳市,男,39,400002
广东 深圳市,男,42,400001
广东 深圳市,男,42,400000
广东 深圳市,男,40,391302
广东 深圳市,女,31,391149
广东 深圳市,女,33,379909
广东 深圳市,男,29,373735
广东 深圳市,男,35,372962
广东 深圳市,男,28,372012
广东 深圳市,男,33,370894
广东 深圳市,女,27,365002
广东 深圳市,男,25,364586
广东 深圳市,男,34,363829
广东 深圳市,男,30,360253
广东 深圳市,男,36,360000
广东 深圳市,男,37,356063
广东 深圳市,男,31,353662
广东 深圳市,女,58,352819
广东 深圳市,女,46,347954
广东 深圳市,男,34,340081
广东 深圳市,女,32,340000
广东 深圳市,男,31,339002
广东 深圳市,男,35,336001
广东 深圳市,男,36,330000
广东 深圳市,男,34,327206
广东 深圳市,男,29,324896
广东 深圳市,男,31,320081
广东 深圳市,男,43,318500
广东 深圳市,男,47,309000
广东 深圳市,男,34,304081
广东 深圳市,男,40,302922
广东 深圳市,女,41,301081
广东 深圳市,女,35,301015
广东 深圳市,男,34,300107
广东 深圳市,男,30,300010
广东 深圳市,男,33,300003
广东 深圳市,女,38,296401
广东 深圳市,男,38,295068
广东 深圳市,男,25,294524
广东 深圳市,男,29,288520
广东 深圳市,女,34,277802
广东 深圳市,女,27,272082
广东 深圳市,女,26,268672
广东 深圳市,男,35,268526
广东 深圳市,女,26,266758
广东 深圳市,男,40,264753
广东 深圳市,男,41,260082
广东 深圳市,男,34,256000
广东 深圳市,女,31,255957
广东 深圳市,女,28,254687
广东 深圳市,女,27,254011
广东 深圳市,男,40,251004
广东 深圳市,男,39,250306
广东 深圳市,女,40,250002
广东 深圳市,男,35,245000
广东 深圳市,女,27,241920
广东 深圳市,男,30,240882
广东 深圳市,女,30,240125
广东 深圳市,男,37,240092
广东 深圳市,男,27,240081
广东 深圳市,男,26,235084
广东 深圳市,女,26,235015
广东 深圳市,女,28,230090
广东 深圳市,男,28,225781
广东 深圳市,男,33,225629
广东 深圳市,男,36,223535
广东 深圳市,男,42,222119
广东 深圳市,女,29,220299
广东 深圳市,男,42,220221
广东 深圳市,男,33,220028
广东 深圳市,女,26,213998
广东 深圳市,女,24,213001
广东 深圳市,男,33,212680
广东 深圳市,男,31,210912
广东 深圳市,女,29,210001
广东 深圳市,女,32,208081
广东 深圳市,女,52,204982
广东 深圳市,男,35,201007
广东 深圳市,女,29,200153
广东 深圳市,男,39,200111
广东 深圳市,男,36,200100
广东 深圳市,男,32,200100
广东 深圳市,男,37,200081
广东 深圳市,男,37,200021
广东 深圳市,女,31,200017
广东 深圳市,男,47,200008
广东 深圳市,男,41,200007
广东 深圳市,男,51,200007
广东 深圳市,男,38,200004
广东 深圳市,男,31,200003
广东 深圳市,男,38,200002
广东 深圳市,男,34,200002
广东 深圳市,男,48,200000
广东 深圳市,男,33,200000
广东 深圳市,男,32,200000
广东 深圳市,女,40,200000
广东 深圳市,女,43,200000
广东 深圳市,女,37,199625
广东 深圳市,男,27,199234
广东 深圳市,女,32,196638
广东 深圳市,男,32,193936
广东 深圳市,男,33,192041
广东 深圳市,男,34,191024
广东 深圳市,男,40,190006
广东 深圳市,女,39,190002
广东 深圳市,女,32,189800
广东 深圳市,男,31,186678
广东 深圳市,男,26,183859
广东 深圳市,男,27,183702
广东 深圳市,男,39,182004
广东 深圳市,男,26,177100
广东 深圳市,男,33,176775
广东 深圳市,女,30,175472
广东 深圳市,男,35,175200
广东 深圳市,女,49,175007
广东 深圳市,男,25,174358
广东 深圳市,男,35,174001
广东 深圳市,女,58,171826
广东 深圳市,男,26,170081
广东 深圳市,女,37,170000
广东 深圳市,女,26,170000
广东 深圳市,女,33,170000
广东 深圳市,女,26,164085
广东 深圳市,男,27,163879
广东 深圳市,男,34,162262
广东 深圳市,女,32,160401
广东 深圳市,男,29,160108
广东 深圳市,女,61,160000
广东 深圳市,男,31,160000
广东 深圳市,男,31,155024
广东 深圳市,男,32,154007
广东 深圳市,男,34,153737
广东 深圳市,男,34,150000
广东 深圳市,男,48,149548
广东 深圳市,男,28,147036
广东 深圳市,女,29,145581
广东 深圳市,男,35,145401
广东 深圳市,女,27,144871
广东 深圳市,女,60,140785
广东 深圳市,男,29,140000
广东 深圳市,男,23,139603
广东 深圳市,女,34,139439
广东 深圳市,女,26,137589
广东 深圳市,男,31,135041
广东 深圳市,男,38,135039
广东 深圳市,男,32,135000
广东 深圳市,女,36,133823
广东 深圳市,女,31,133618
广东 深圳市,男,33,130048
广东 深圳市,男,35,130007
广东 深圳市,女,52,128475
广东 深圳市,男,50,127164
广东 深圳市,女,45,126034
广东 深圳市,女,28,124728
广东 深圳市,男,31,124700
广东 深圳市,男,36,120134
广东 深圳市,男,31,120125
广东 深圳市,男,36,120081
广东 深圳市,男,37,120030
广东 深圳市,男,35,120012
广东 深圳市,女,29,120007
广东 深圳市,男,30,120000
广东 深圳市,男,41,120000
广东 深圳市,男,41,119983
广东 深圳市,男,29,118263
广东 深圳市,男,30,118128
广东 深圳市,男,30,116817
广东 深圳市,男,28,115009
广东 深圳市,女,26,113868
广东 深圳市,女,71,112203
广东 深圳市,女,28,112000
广东 深圳市,男,27,111989
广东 深圳市,男,28,110272
广东 深圳市,男,84,110125
广东 深圳市,女,48,110087
广东 深圳市,男,26,110081
广东 深圳市,男,43,110016
广东 深圳市,女,28,110015
广东 深圳市,男,41,110002
广东 深圳市,男,38,110002
